commercial_area_code,commercial_area_name,business_type,day_of_week,quarter_count,total_transactions,weekday_transactions,weekday_days,weekday_daily_average,weekly_daily_average,day_index,day_weight
3120052,성수역,BAKERY,TUESDAY,12,1719515,269751,157,1718.1592,1569.2995,109.49,2
3120052,성수역,BAKERY,WEDNESDAY,12,1719515,270796,157,1724.8153,1569.2995,109.91,2
3120052,성수역,BAKERY,THURSDAY,12,1719515,276176,156,1770.359,1569.2995,112.81,3
3120052,성수역,BAKERY,FRIDAY,12,1719515,288027,156,1846.3269,1569.2995,117.65,4
3120052,성수역,BAKERY,SATURDAY,12,1719515,238437,156,1528.4423,1569.2995,97.4,-1
3120052,성수역,BAKERY,SUNDAY,12,1719515,162152,157,1032.8153,1569.2995,65.81,-6
3120053,건대입구역(건대),KOREAN_FOOD,MONDAY,12,5911429,792637,157,5048.6433,5394.7447,93.58,-1
3120053,건대입구역(건대),KOREAN_FOOD,TUESDAY,12,5911429,801245,157,5103.4713,5394.7447,94.6,-1
3120053,건대입구역(건대),KOREAN_FOOD,WEDNESDAY,12,5911429,820901,157,5228.6688,5394.7447,96.92,-1
3120053,건대입구역(건대),KOREAN_FOOD,THURSDAY,12,5911429,825075,156,5288.9423,5394.7447,98.04,0
3120053,건대입구역(건대),KOREAN_FOOD,FRIDAY,12,5911429,921109,156,5904.5449,5394.7447,109.45,2
3120053,건대입구역(건대),KOREAN_FOOD,SATURDAY,12,5911429,967499,156,6201.9167,5394.7447,114.96,3
3120053,건대입구역(건대),KOREAN_FOOD,SUNDAY,12,5911429,782963,157,4987.0255,5394.7447,92.44,-2
3120053,건대입구역(건대),CHINESE_FOOD,MONDAY,12,923032,115068,157,732.9172,842.3538,87.01,-3
3120053,건대입구역(건대),CHINESE_FOOD,TUESDAY,12,923032,116713,157,743.3949,842.3538,88.25,-2
3120053,건대입구역(건대),CHINESE_FOOD,WEDNESDAY,12,923032,117731,157,749.879,842.3538,89.02,-2
3120053,건대입구역(건대),CHINESE_FOOD,THURSDAY,12,923032,117280,156,751.7949,842.3538,89.25,-2
3120053,건대입구역(건대),CHINESE_FOOD,FRIDAY,12,923032,138165,156,885.6731,842.3538,105.14,1
3120053,건대입구역(건대),CHINESE_FOOD,SATURDAY,12,923032,168064,156,1077.3333,842.3538,127.9,6
3120053,건대입구역(건대),CHINESE_FOOD,SUNDAY,12,923032,150011,157,955.4841,842.3538,113.43,3
3120053,건대입구역(건대),JAPANESE_FOOD,MONDAY,12,940453,131696,157,838.828,858.1381,97.75,0
3120053,건대입구역(건대),JAPANESE_FOOD,TUESDAY,12,940453,137444,157,875.4395,858.1381,102.02,0
3120053,건대입구역(건대),JAPANESE_FOOD,WEDNESDAY,12,940453,138504,157,882.1911,858.1381,102.8,1
3120053,건대입구역(건대),JAPANESE_FOOD,THURSDAY,12,940453,136513,156,875.0833,858.1381,101.97,0
3120053,건대입구역(건대),JAPANESE_FOOD,FRIDAY,12,940453,138184,156,885.7949,858.1381,103.22,1
3120053,건대입구역(건대),JAPANESE_FOOD,SATURDAY,12,940453,137269,156,879.9295,858.1381,102.54,1
3120053,건대입구역(건대),JAPANESE_FOOD,SUNDAY,12,940453,120843,157,769.7006,858.1381,89.69,-2
3120053,건대입구역(건대),WESTERN_FOOD,MONDAY,12,757093,95353,157,607.3439,690.8966,87.91,-2
3120053,건대입구역(건대),WESTERN_FOOD,TUESDAY,12,757093,97177,157,618.9618,690.8966,89.59,-2
3120053,건대입구역(건대),WESTERN_FOOD,WEDNESDAY,12,757093,100329,157,639.0382,690.8966,92.49,-2
3120053,건대입구역(건대),WESTERN_FOOD,THURSDAY,12,757093,99736,156,639.3333,690.8966,92.54,-1
3120053,건대입구역(건대),WESTERN_FOOD,FRIDAY,12,757093,110421,156,707.8269,690.8966,102.45,0
3120053,건대입구역(건대),WESTERN_FOOD,SATURDAY,12,757093,133407,156,855.1731,690.8966,123.78,5
3120053,건대입구역(건대),WESTERN_FOOD,SUNDAY,12,757093,120670,157,768.5987,690.8966,111.25,2
3120053,건대입구역(건대),CHICKEN,MONDAY,12,189186,23231,157,147.9682,172.6672,85.7,-3
3120053,건대입구역(건대),CHICKEN,TUESDAY,12,189186,23383,157,148.9363,172.6672,86.26,-3
3120053,건대입구역(건대),CHICKEN,WEDNESDAY,12,189186,24601,157,156.6943,172.6672,90.75,-2
3120053,건대입구역(건대),CHICKEN,THURSDAY,12,189186,25278,156,162.0385,172.6672,93.84,-1
3120053,건대입구역(건대),CHICKEN,FRIDAY,12,189186,30918,156,198.1923,172.6672,114.78,3
3120053,건대입구역(건대),CHICKEN,SATURDAY,12,189186,33544,156,215.0256,172.6672,124.53,5
3120053,건대입구역(건대),CHICKEN,SUNDAY,12,189186,28231,157,179.8153,172.6672,104.14,1
3120053,건대입구역(건대),FAST_FOOD,MONDAY,12,1269517,175122,157,1115.4268,1158.3928,96.29,-1
3120053,건대입구역(건대),FAST_FOOD,TUESDAY,12,1269517,188458,157,1200.3694,1158.3928,103.62,1
3120053,건대입구역(건대),FAST_FOOD,WEDNESDAY,12,1269517,180441,157,1149.3057,1158.3928,99.22,0
3120053,건대입구역(건대),FAST_FOOD,THURSDAY,12,1269517,181660,156,1164.4872,1158.3928,100.53,0
3120053,건대입구역(건대),FAST_FOOD,FRIDAY,12,1269517,186415,156,1194.9679,1158.3928,103.16,1
3120053,건대입구역(건대),FAST_FOOD,SATURDAY,12,1269517,186761,156,1197.1859,1158.3928,103.35,1
3120053,건대입구역(건대),FAST_FOOD,SUNDAY,12,1269517,170660,157,1087.0064,1158.3928,93.84,-1
3120053,건대입구역(건대),BUNSIK,MONDAY,12,3047124,474965,157,3025.2548,2780.8298,108.79,2
3120053,건대입구역(건대),BUNSIK,TUESDAY,12,3047124,484707,157,3087.3057,2780.8298,111.02,2
3120053,건대입구역(건대),BUNSIK,WEDNESDAY,12,3047124,502648,157,3201.5796,2780.8298,115.13,3
3120053,건대입구역(건대),BUNSIK,THURSDAY,12,3047124,496993,156,3185.8526,2780.8298,114.56,3
3120053,건대입구역(건대),BUNSIK,FRIDAY,12,3047124,502606,156,3221.8333,2780.8298,115.86,3
3120053,건대입구역(건대),BUNSIK,SATURDAY,12,3047124,405642,156,2600.2692,2780.8298,93.51,-1
3120053,건대입구역(건대),BUNSIK,SUNDAY,12,3047124,179563,157,1143.7134,2780.8298,41.13,-6
3120053,건대입구역(건대),CAFE_BEVERAGE,MONDAY,12,11498060,1437645,157,9156.9745,10492.9657,87.27,-3
3120053,건대입구역(건대),CAFE_BEVERAGE,TUESDAY,12,11498060,1461694,157,9310.1529,10492.9657,88.73,-2
3120053,건대입구역(건대),CAFE_BEVERAGE,WEDNESDAY,12,11498060,1504815,157,9584.8089,10492.9657,91.35,-2
3120053,건대입구역(건대),CAFE_BEVERAGE,THURSDAY,12,11498060,1482012,156,9500.0769,10492.9657,90.54,-2
3120053,건대입구역(건대),CAFE_BEVERAGE,FRIDAY,12,11498060,1621610,156,10394.9359,10492.9657,99.07,0
3120053,건대입구역(건대),CAFE_BEVERAGE,SATURDAY,12,11498060,2155035,156,13814.3269,10492.9657,131.65,6
3120053,건대입구역(건대),CAFE_BEVERAGE,SUNDAY,12,11498060,1835249,157,11689.4841,10492.9657,111.4,2
3120053,건대입구역(건대),BAKERY,MONDAY,12,1313434,187157,157,1192.0828,1198.4928,99.47,0
3120053,건대입구역(건대),BAKERY,TUESDAY,12,1313434,194323,157,1237.7261,1198.4928,103.27,1
3120053,건대입구역(건대),BAKERY,WEDNESDAY,12,1313434,204091,157,1299.9427,1198.4928,108.46,2
3120053,건대입구역(건대),BAKERY,THURSDAY,12,1313434,193771,156,1242.1218,1198.4928,103.64,1
3120053,건대입구역(건대),BAKERY,FRIDAY,12,1313434,202117,156,1295.6218,1198.4928,108.1,2
3120053,건대입구역(건대),BAKERY,SATURDAY,12,1313434,182801,156,1171.8013,1198.4928,97.77,0
3120053,건대입구역(건대),BAKERY,SUNDAY,12,1313434,149174,157,950.1529,1198.4928,79.28,-4
3120054,어린이대공원역,KOREAN_FOOD,MONDAY,12,2266899,314259,157,2001.6497,2068.5091,96.77,-1
3120054,어린이대공원역,KOREAN_FOOD,TUESDAY,12,2266899,328604,157,2093.0191,2068.5091,101.18,0
3120054,어린이대공원역,KOREAN_FOOD,WEDNESDAY,12,2266899,336106,157,2140.8025,2068.5091,103.49,1
3120054,어린이대공원역,KOREAN_FOOD,THURSDAY,12,2266899,340907,156,2185.3013,2068.5091,105.65,1
3120054,어린이대공원역,KOREAN_FOOD,FRIDAY,12,2266899,337357,156,2162.5449,2068.5091,104.55,1
3120054,어린이대공원역,KOREAN_FOOD,SATURDAY,12,2266899,318971,156,2044.6859,2068.5091,98.85,0
3120054,어린이대공원역,KOREAN_FOOD,SUNDAY,12,2266899,290695,157,1851.5605,2068.5091,89.51,-2
3120054,어린이대공원역,CHINESE_FOOD,MONDAY,12,308190,39122,157,249.1847,281.2217,88.61,-2
3120054,어린이대공원역,CHINESE_FOOD,TUESDAY,12,308190,40759,157,259.6115,281.2217,92.32,-2
3120054,어린이대공원역,CHINESE_FOOD,WEDNESDAY,12,308190,42016,157,267.6178,281.2217,95.16,-1
3120054,어린이대공원역,CHINESE_FOOD,THURSDAY,12,308190,42361,156,271.5449,281.2217,96.56,-1
3120054,어린이대공원역,CHINESE_FOOD,FRIDAY,12,308190,41929,156,268.7756,281.2217,95.57,-1
3120054,어린이대공원역,CHINESE_FOOD,SATURDAY,12,308190,51850,156,332.3718,281.2217,118.19,4
3120054,어린이대공원역,CHINESE_FOOD,SUNDAY,12,308190,50153,157,319.4459,281.2217,113.59,3
3120054,어린이대공원역,JAPANESE_FOOD,MONDAY,12,250865,37215,157,237.0382,228.8454,103.58,1
3120054,어린이대공원역,JAPANESE_FOOD,TUESDAY,12,250865,44510,157,283.5032,228.8454,123.88,5
3120054,어린이대공원역,JAPANESE_FOOD,WEDNESDAY,12,250865,43922,157,279.758,228.8454,122.25,4
3120054,어린이대공원역,JAPANESE_FOOD,THURSDAY,12,250865,44755,156,286.891,228.8454,125.36,5
3120054,어린이대공원역,JAPANESE_FOOD,FRIDAY,12,250865,36082,156,231.2949,228.8454,101.07,0
3120054,어린이대공원역,JAPANESE_FOOD,SATURDAY,12,250865,18387,156,117.8654,228.8454,51.5,-6
3120054,어린이대공원역,JAPANESE_FOOD,SUNDAY,12,250865,25994,157,165.5669,228.8454,72.35,-6
3120054,어린이대공원역,CHICKEN,MONDAY,12,181182,11164,157,71.1083,165.3862,43.0,-6
3120054,어린이대공원역,CHICKEN,TUESDAY,12,181182,29211,157,186.0573,165.3862,112.5,2
3120054,어린이대공원역,CHICKEN,WEDNESDAY,12,181182,26301,157,167.5223,165.3862,101.29,0
3120054,어린이대공원역,CHICKEN,THURSDAY,12,181182,31237,156,200.2372,165.3862,121.07,4
3120054,어린이대공원역,CHICKEN,FRIDAY,12,181182,29965,156,192.0833,165.3862,116.14,3
3120054,어린이대공원역,CHICKEN,SATURDAY,12,181182,28870,156,185.0641,165.3862,111.9,2
3120054,어린이대공원역,CHICKEN,SUNDAY,12,181182,24434,157,155.6306,165.3862,94.1,-1
3120054,어린이대공원역,FAST_FOOD,MONDAY,12,967307,138843,157,884.3503,882.5737,100.2,0
3120054,어린이대공원역,FAST_FOOD,TUESDAY,12,967307,143807,157,915.9682,882.5737,103.78,1
3120054,어린이대공원역,FAST_FOOD,WEDNESDAY,12,967307,144954,157,923.2739,882.5737,104.61,1
3120054,어린이대공원역,FAST_FOOD,THURSDAY,12,967307,145929,156,935.4423,882.5737,105.99,1
3120054,어린이대공원역,FAST_FOOD,FRIDAY,12,967307,134203,156,860.2756,882.5737,97.47,-1
3120054,어린이대공원역,FAST_FOOD,SATURDAY,12,967307,131941,156,845.7756,882.5737,95.83,-1
3120054,어린이대공원역,FAST_FOOD,SUNDAY,12,967307,127630,157,812.9299,882.5737,92.11,-2
3120054,어린이대공원역,BUNSIK,MONDAY,12,487208,68674,157,437.414,444.5783,98.39,0
3120054,어린이대공원역,BUNSIK,TUESDAY,12,487208,74991,157,477.6497,444.5783,107.44,1
3120054,어린이대공원역,BUNSIK,WEDNESDAY,12,487208,73737,157,469.6624,444.5783,105.64,1
3120054,어린이대공원역,BUNSIK,THURSDAY,12,487208,72368,156,463.8974,444.5783,104.35,1
3120054,어린이대공원역,BUNSIK,FRIDAY,12,487208,71426,156,457.859,444.5783,102.99,1
3120054,어린이대공원역,BUNSIK,SATURDAY,12,487208,72042,156,461.8077,444.5783,103.88,1
3120054,어린이대공원역,BUNSIK,SUNDAY,12,487208,53970,157,343.758,444.5783,77.32,-5
3120054,어린이대공원역,CAFE_BEVERAGE,MONDAY,12,1466612,196307,157,1250.3631,1338.2282,93.43,-1
3120054,어린이대공원역,CAFE_BEVERAGE,TUESDAY,12,1466612,207369,157,1320.8217,1338.2282,98.7,0
3120054,어린이대공원역,CAFE_BEVERAGE,WEDNESDAY,12,1466612,209618,157,1335.1465,1338.2282,99.77,0
3120054,어린이대공원역,CAFE_BEVERAGE,THURSDAY,12,1466612,208932,156,1339.3077,1338.2282,100.08,0
3120054,어린이대공원역,CAFE_BEVERAGE,FRIDAY,12,1466612,207924,156,1332.8462,1338.2282,99.6,0
3120054,어린이대공원역,CAFE_BEVERAGE,SATURDAY,12,1466612,222870,156,1428.6538,1338.2282,106.76,1
3120054,어린이대공원역,CAFE_BEVERAGE,SUNDAY,12,1466612,213592,157,1360.4586,1338.2282,101.66,0
3120054,어린이대공원역,BAKERY,MONDAY,12,458652,66395,157,422.8981,418.4814,101.06,0
3120054,어린이대공원역,BAKERY,TUESDAY,12,458652,67749,157,431.5223,418.4814,103.12,1
3120054,어린이대공원역,BAKERY,WEDNESDAY,12,458652,68170,157,434.2038,418.4814,103.76,1
3120054,어린이대공원역,BAKERY,THURSDAY,12,458652,67175,156,430.609,418.4814,102.9,1
3120054,어린이대공원역,BAKERY,FRIDAY,12,458652,66805,156,428.2372,418.4814,102.33,0
3120054,어린이대공원역,BAKERY,SATURDAY,12,458652,62436,156,400.2308,418.4814,95.64,-1
3120054,어린이대공원역,BAKERY,SUNDAY,12,458652,59922,157,381.6688,418.4814,91.2,-2
3120055,군자역,KOREAN_FOOD,MONDAY,12,4208775,569337,157,3626.3503,3840.8026,94.42,-1
3120055,군자역,KOREAN_FOOD,TUESDAY,12,4208775,607148,157,3867.1847,3840.8026,100.69,0
3120055,군자역,KOREAN_FOOD,WEDNESDAY,12,4208775,614989,157,3917.1274,3840.8026,101.99,0
3120055,군자역,KOREAN_FOOD,THURSDAY,12,4208775,611351,156,3918.9167,3840.8026,102.03,0
3120055,군자역,KOREAN_FOOD,FRIDAY,12,4208775,688089,156,4410.8269,3840.8026,114.84,3
3120055,군자역,KOREAN_FOOD,SATURDAY,12,4208775,614229,156,3937.3654,3840.8026,102.51,1
3120055,군자역,KOREAN_FOOD,SUNDAY,12,4208775,503632,157,3207.8471,3840.8026,83.52,-3
3120055,군자역,CHINESE_FOOD,MONDAY,12,81985,8411,157,53.5732,74.8226,71.6,-6
3120055,군자역,CHINESE_FOOD,TUESDAY,12,81985,12784,157,81.4268,74.8226,108.83,2
3120055,군자역,CHINESE_FOOD,WEDNESDAY,12,81985,12649,157,80.5669,74.8226,107.68,2
3120055,군자역,CHINESE_FOOD,THURSDAY,12,81985,13276,156,85.1026,74.8226,113.74,3
3120055,군자역,CHINESE_FOOD,FRIDAY,12,81985,13678,156,87.6795,74.8226,117.18,3
3120055,군자역,CHINESE_FOOD,SATURDAY,12,81985,11276,156,72.2821,74.8226,96.6,-1
3120055,군자역,CHINESE_FOOD,SUNDAY,12,81985,9911,157,63.1274,74.8226,84.37,-3
3120055,군자역,JAPANESE_FOOD,MONDAY,12,230243,24567,157,156.4777,210.1669,74.45,-5
3120055,군자역,JAPANESE_FOOD,TUESDAY,12,230243,32577,157,207.4968,210.1669,98.73,0
3120055,군자역,JAPANESE_FOOD,WEDNESDAY,12,230243,35540,157,226.3694,210.1669,107.71,2
3120055,군자역,JAPANESE_FOOD,THURSDAY,12,230243,33846,156,216.9615,210.1669,103.23,1
3120055,군자역,JAPANESE_FOOD,FRIDAY,12,230243,40815,156,261.6346,210.1669,124.49,5
3120055,군자역,JAPANESE_FOOD,SATURDAY,12,230243,39285,156,251.8269,210.1669,119.82,4
3120055,군자역,JAPANESE_FOOD,SUNDAY,12,230243,23613,157,150.4013,210.1669,71.56,-6
3120055,군자역,WESTERN_FOOD,MONDAY,12,51025,6144,157,39.1338,46.5663,84.04,-3
3120055,군자역,WESTERN_FOOD,TUESDAY,12,51025,6925,157,44.1083,46.5663,94.72,-1
3120055,군자역,WESTERN_FOOD,WEDNESDAY,12,51025,6969,157,44.3885,46.5663,95.32,-1
3120055,군자역,WESTERN_FOOD,THURSDAY,12,51025,6973,156,44.6987,46.5663,95.99,-1
3120055,군자역,WESTERN_FOOD,FRIDAY,12,51025,8462,156,54.2436,46.5663,116.49,3
3120055,군자역,WESTERN_FOOD,SATURDAY,12,51025,8180,156,52.4359,46.5663,112.6,3
3120055,군자역,WESTERN_FOOD,SUNDAY,12,51025,7372,157,46.9554,46.5663,100.84,0
3120055,군자역,CHICKEN,MONDAY,12,129004,14581,157,92.8726,117.7394,78.88,-4
3120055,군자역,CHICKEN,TUESDAY,12,129004,16919,157,107.7643,117.7394,91.53,-2
3120055,군자역,CHICKEN,WEDNESDAY,12,129004,17212,157,109.6306,117.7394,93.11,-1
3120055,군자역,CHICKEN,THURSDAY,12,129004,16780,156,107.5641,117.7394,91.36,-2
3120055,군자역,CHICKEN,FRIDAY,12,129004,22971,156,147.25,117.7394,125.06,5
3120055,군자역,CHICKEN,SATURDAY,12,129004,21337,156,136.7756,117.7394,116.17,3
3120055,군자역,CHICKEN,SUNDAY,12,129004,19204,157,122.3185,117.7394,103.89,1
3120055,군자역,BUNSIK,MONDAY,12,453547,69467,157,442.465,413.8947,106.9,1
3120055,군자역,BUNSIK,TUESDAY,12,453547,77656,157,494.6242,413.8947,119.5,4
3120055,군자역,BUNSIK,WEDNESDAY,12,453547,78472,157,499.8217,413.8947,120.76,4
3120055,군자역,BUNSIK,THURSDAY,12,453547,74955,156,480.4808,413.8947,116.09,3
3120055,군자역,BUNSIK,FRIDAY,12,453547,74817,156,479.5962,413.8947,115.87,3
3120055,군자역,BUNSIK,SATURDAY,12,453547,56653,156,363.1603,413.8947,87.74,-2
3120055,군자역,BUNSIK,SUNDAY,12,453547,21527,157,137.1146,413.8947,33.13,-6
3120055,군자역,CAFE_BEVERAGE,MONDAY,12,1792779,227732,157,1450.5223,1636.0209,88.66,-2
3120055,군자역,CAFE_BEVERAGE,TUESDAY,12,1792779,244480,157,1557.1975,1636.0209,95.18,-1
3120055,군자역,CAFE_BEVERAGE,WEDNESDAY,12,1792779,250062,157,1592.7516,1636.0209,97.36,-1
3120055,군자역,CAFE_BEVERAGE,THURSDAY,12,1792779,248429,156,1592.4936,1636.0209,97.34,-1
3120055,군자역,CAFE_BEVERAGE,FRIDAY,12,1792779,270864,156,1736.3077,1636.0209,106.13,1
3120055,군자역,CAFE_BEVERAGE,SATURDAY,12,1792779,293156,156,1879.2051,1636.0209,114.86,3
3120055,군자역,CAFE_BEVERAGE,SUNDAY,12,1792779,258056,157,1643.6688,1636.0209,100.47,0
3120055,군자역,BAKERY,MONDAY,12,1068992,150763,157,960.2739,975.4367,98.45,0
3120055,군자역,BAKERY,TUESDAY,12,1068992,155562,157,990.8408,975.4367,101.58,0
3120055,군자역,BAKERY,WEDNESDAY,12,1068992,166990,157,1063.6306,975.4367,109.04,2
3120055,군자역,BAKERY,THURSDAY,12,1068992,153464,156,983.7436,975.4367,100.85,0
3120055,군자역,BAKERY,FRIDAY,12,1068992,162980,156,1044.7436,975.4367,107.11,1
3120055,군자역,BAKERY,SATURDAY,12,1068992,153573,156,984.4423,975.4367,100.92,0
3120055,군자역,BAKERY,SUNDAY,12,1068992,125660,157,800.3822,975.4367,82.05,-4
3120056,구의역,KOREAN_FOOD,MONDAY,12,2785339,393016,157,2503.2866,2541.8524,98.48,0
3120056,구의역,KOREAN_FOOD,TUESDAY,12,2785339,406284,157,2587.7962,2541.8524,101.81,0
3120056,구의역,KOREAN_FOOD,WEDNESDAY,12,2785339,408252,157,2600.3312,2541.8524,102.3,0
3120056,구의역,KOREAN_FOOD,THURSDAY,12,2785339,409060,156,2622.1795,2541.8524,103.16,1
3120056,구의역,KOREAN_FOOD,FRIDAY,12,2785339,450169,156,2885.6987,2541.8524,113.53,3
3120056,구의역,KOREAN_FOOD,SATURDAY,12,2785339,413227,156,2648.891,2541.8524,104.21,1
3120056,구의역,KOREAN_FOOD,SUNDAY,12,2785339,305331,157,1944.7834,2541.8524,76.51,-5
3120056,구의역,CHINESE_FOOD,MONDAY,12,505237,70659,157,450.0573,460.9998,97.63,0
3120056,구의역,CHINESE_FOOD,TUESDAY,12,505237,76713,157,488.6178,460.9998,105.99,1
3120056,구의역,CHINESE_FOOD,WEDNESDAY,12,505237,73579,157,468.6561,460.9998,101.66,0
3120056,구의역,CHINESE_FOOD,THURSDAY,12,505237,76060,156,487.5641,460.9998,105.76,1
3120056,구의역,CHINESE_FOOD,FRIDAY,12,505237,79593,156,510.2115,460.9998,110.68,2
3120056,구의역,CHINESE_FOOD,SATURDAY,12,505237,63024,156,404.0,460.9998,87.64,-2
3120056,구의역,CHINESE_FOOD,SUNDAY,12,505237,65609,157,417.8917,460.9998,90.65,-2
3120056,구의역,JAPANESE_FOOD,MONDAY,12,85171,10842,157,69.0573,77.7485,88.82,-2
3120056,구의역,JAPANESE_FOOD,TUESDAY,12,85171,11570,157,73.6943,77.7485,94.79,-1
3120056,구의역,JAPANESE_FOOD,WEDNESDAY,12,85171,12317,157,78.4522,77.7485,100.91,0
3120056,구의역,JAPANESE_FOOD,THURSDAY,12,85171,12130,156,77.7564,77.7485,100.01,0
3120056,구의역,JAPANESE_FOOD,FRIDAY,12,85171,15046,156,96.4487,77.7485,124.05,5
3120056,구의역,JAPANESE_FOOD,SATURDAY,12,85171,15660,156,100.3846,77.7485,129.11,6
3120056,구의역,JAPANESE_FOOD,SUNDAY,12,85171,7606,157,48.4459,77.7485,62.31,-6
3120056,구의역,FAST_FOOD,MONDAY,12,48639,6968,157,44.3822,44.3764,100.01,0
3120056,구의역,FAST_FOOD,TUESDAY,12,48639,7448,157,47.4395,44.3764,106.9,1
3120056,구의역,FAST_FOOD,WEDNESDAY,12,48639,6942,157,44.2166,44.3764,99.64,0
3120056,구의역,FAST_FOOD,THURSDAY,12,48639,7149,156,45.8269,44.3764,103.27,1
3120056,구의역,FAST_FOOD,FRIDAY,12,48639,7141,156,45.7756,44.3764,103.15,1
3120056,구의역,FAST_FOOD,SATURDAY,12,48639,6102,156,39.1154,44.3764,88.14,-2
3120056,구의역,FAST_FOOD,SUNDAY,12,48639,6889,157,43.879,44.3764,98.88,0
3120056,구의역,BUNSIK,MONDAY,12,559212,83188,157,529.8599,510.2836,103.84,1
3120056,구의역,BUNSIK,TUESDAY,12,559212,86593,157,551.5478,510.2836,108.09,2
3120056,구의역,BUNSIK,WEDNESDAY,12,559212,89157,157,567.879,510.2836,111.29,2
3120056,구의역,BUNSIK,THURSDAY,12,559212,80386,156,515.2949,510.2836,100.98,0
3120056,구의역,BUNSIK,FRIDAY,12,559212,90666,156,581.1923,510.2836,113.9,3
3120056,구의역,BUNSIK,SATURDAY,12,559212,76935,156,493.1731,510.2836,96.65,-1
3120056,구의역,BUNSIK,SUNDAY,12,559212,52287,157,333.0382,510.2836,65.27,-6
3120056,구의역,CAFE_BEVERAGE,MONDAY,12,1145654,164026,157,1044.7516,1045.4391,99.93,0
3120056,구의역,CAFE_BEVERAGE,TUESDAY,12,1145654,166657,157,1061.5096,1045.4391,101.54,0
3120056,구의역,CAFE_BEVERAGE,WEDNESDAY,12,1145654,168118,157,1070.8153,1045.4391,102.43,0
3120056,구의역,CAFE_BEVERAGE,THURSDAY,12,1145654,169749,156,1088.1346,1045.4391,104.08,1
3120056,구의역,CAFE_BEVERAGE,FRIDAY,12,1145654,178064,156,1141.4359,1045.4391,109.18,2
3120056,구의역,CAFE_BEVERAGE,SATURDAY,12,1145654,164424,156,1054.0,1045.4391,100.82,0
3120056,구의역,CAFE_BEVERAGE,SUNDAY,12,1145654,134616,157,857.4268,1045.4391,82.02,-4
3120056,구의역,BAKERY,MONDAY,12,448588,66132,157,421.2229,409.2916,102.92,1
3120056,구의역,BAKERY,TUESDAY,12,448588,66273,157,422.121,409.2916,103.13,1
3120056,구의역,BAKERY,WEDNESDAY,12,448588,69222,157,440.9045,409.2916,107.72,2
3120056,구의역,BAKERY,THURSDAY,12,448588,63962,156,410.0128,409.2916,100.18,0
3120056,구의역,BAKERY,FRIDAY,12,448588,65451,156,419.5577,409.2916,102.51,1
3120056,구의역,BAKERY,SATURDAY,12,448588,61452,156,393.9231,409.2916,96.25,-1
3120056,구의역,BAKERY,SUNDAY,12,448588,56096,157,357.2994,409.2916,87.3,-3
3120057,아차산역,KOREAN_FOOD,MONDAY,12,1743797,241824,157,1540.2803,1591.1704,96.8,-1
3120057,아차산역,KOREAN_FOOD,TUESDAY,12,1743797,250951,157,1598.414,1591.1704,100.46,0
3120057,아차산역,KOREAN_FOOD,WEDNESDAY,12,1743797,239463,157,1525.242,1591.1704,95.86,-1
3120057,아차산역,KOREAN_FOOD,THURSDAY,12,1743797,242217,156,1552.6731,1591.1704,97.58,0
3120057,아차산역,KOREAN_FOOD,FRIDAY,12,1743797,263068,156,1686.3333,1591.1704,105.98,1
3120057,아차산역,KOREAN_FOOD,SATURDAY,12,1743797,259000,156,1660.2564,1591.1704,104.34,1
3120057,아차산역,KOREAN_FOOD,SUNDAY,12,1743797,247274,157,1574.9936,1591.1704,98.98,0
3120057,아차산역,CHINESE_FOOD,MONDAY,12,35748,5468,157,34.828,32.6348,106.72,1
3120057,아차산역,CHINESE_FOOD,TUESDAY,12,35748,1741,157,11.0892,32.6348,33.98,-6
3120057,아차산역,CHINESE_FOOD,WEDNESDAY,12,35748,5266,157,33.5414,32.6348,102.78,1
3120057,아차산역,CHINESE_FOOD,THURSDAY,12,35748,5706,156,36.5769,32.6348,112.08,2
3120057,아차산역,CHINESE_FOOD,FRIDAY,12,35748,6368,156,40.8205,32.6348,125.08,5
3120057,아차산역,CHINESE_FOOD,SATURDAY,12,35748,6272,156,40.2051,32.6348,123.2,5
3120057,아차산역,CHINESE_FOOD,SUNDAY,12,35748,4927,157,31.3822,32.6348,96.16,-1
3120057,아차산역,JAPANESE_FOOD,MONDAY,12,81342,4985,157,31.7516,74.2371,42.77,-6
3120057,아차산역,JAPANESE_FOOD,TUESDAY,12,81342,11926,157,75.9618,74.2371,102.32,0
3120057,아차산역,JAPANESE_FOOD,WEDNESDAY,12,81342,13311,157,84.7834,74.2371,114.21,3
3120057,아차산역,JAPANESE_FOOD,THURSDAY,12,81342,12231,156,78.4038,74.2371,105.61,1
3120057,아차산역,JAPANESE_FOOD,FRIDAY,12,81342,13047,156,83.6346,74.2371,112.66,3
3120057,아차산역,JAPANESE_FOOD,SATURDAY,12,81342,12867,156,82.4808,74.2371,111.1,2
3120057,아차산역,JAPANESE_FOOD,SUNDAY,12,81342,12975,157,82.6433,74.2371,111.32,2
3120057,아차산역,WESTERN_FOOD,MONDAY,12,354426,52080,157,331.7197,323.3543,102.59,1
3120057,아차산역,WESTERN_FOOD,TUESDAY,12,354426,47580,157,303.0573,323.3543,93.72,-1
3120057,아차산역,WESTERN_FOOD,WEDNESDAY,12,354426,49675,157,316.4013,323.3543,97.85,0
3120057,아차산역,WESTERN_FOOD,THURSDAY,12,354426,47574,156,304.9615,323.3543,94.31,-1
