commercial_area_code,business_type,day_of_week,weight
3120197,CHINESE_FOOD,FRIDAY,5
3120197,CHINESE_FOOD,SATURDAY,-6
3120197,CHINESE_FOOD,SUNDAY,-6
3120197,JAPANESE_FOOD,MONDAY,5
3120197,JAPANESE_FOOD,TUESDAY,6
3120197,JAPANESE_FOOD,WEDNESDAY,6
3120197,JAPANESE_FOOD,THURSDAY,6
3120197,JAPANESE_FOOD,FRIDAY,5
3120197,JAPANESE_FOOD,SATURDAY,-6
3120197,JAPANESE_FOOD,SUNDAY,-6
3120197,WESTERN_FOOD,MONDAY,1
3120197,WESTERN_FOOD,TUESDAY,4
3120197,WESTERN_FOOD,WEDNESDAY,4
3120197,WESTERN_FOOD,THURSDAY,5
3120197,WESTERN_FOOD,FRIDAY,6
3120197,WESTERN_FOOD,SATURDAY,-6
3120197,WESTERN_FOOD,SUNDAY,-6
3120197,CHICKEN,MONDAY,4
3120197,CHICKEN,TUESDAY,5
3120197,CHICKEN,WEDNESDAY,5
3120197,CHICKEN,THURSDAY,6
3120197,CHICKEN,FRIDAY,3
3120197,CHICKEN,SATURDAY,-6
3120197,CHICKEN,SUNDAY,-6
3120197,FAST_FOOD,MONDAY,4
3120197,FAST_FOOD,TUESDAY,5
3120197,FAST_FOOD,WEDNESDAY,5
3120197,FAST_FOOD,THURSDAY,5
3120197,FAST_FOOD,FRIDAY,3
3120197,FAST_FOOD,SATURDAY,-6
3120197,FAST_FOOD,SUNDAY,-6
3120197,BUNSIK,MONDAY,6
3120197,BUNSIK,TUESDAY,6
3120197,BUNSIK,WEDNESDAY,6
3120197,BUNSIK,THURSDAY,6
3120197,BUNSIK,FRIDAY,4
3120197,BUNSIK,SATURDAY,-6
3120197,BUNSIK,SUNDAY,-6
3120197,CAFE_BEVERAGE,MONDAY,4
3120197,CAFE_BEVERAGE,TUESDAY,6
3120197,CAFE_BEVERAGE,WEDNESDAY,6
3120197,CAFE_BEVERAGE,THURSDAY,6
3120197,CAFE_BEVERAGE,FRIDAY,5
3120197,CAFE_BEVERAGE,SATURDAY,-6
3120197,CAFE_BEVERAGE,SUNDAY,-6
3120197,BAKERY,MONDAY,4
3120197,BAKERY,TUESDAY,6
3120197,BAKERY,WEDNESDAY,6
3120197,BAKERY,THURSDAY,6
3120197,BAKERY,FRIDAY,6
3120197,BAKERY,SATURDAY,-6
3120197,BAKERY,SUNDAY,-6
3120198,KOREAN_FOOD,MONDAY,5
3120198,KOREAN_FOOD,TUESDAY,6
3120198,KOREAN_FOOD,WEDNESDAY,6
3120198,KOREAN_FOOD,THURSDAY,6
3120198,KOREAN_FOOD,FRIDAY,4
3120198,KOREAN_FOOD,SATURDAY,-6
3120198,KOREAN_FOOD,SUNDAY,-6
3120198,CHINESE_FOOD,MONDAY,4
3120198,CHINESE_FOOD,TUESDAY,6
3120198,CHINESE_FOOD,WEDNESDAY,6
3120198,CHINESE_FOOD,THURSDAY,6
3120198,CHINESE_FOOD,FRIDAY,5
3120198,CHINESE_FOOD,SATURDAY,-6
3120198,CHINESE_FOOD,SUNDAY,-6
3120198,JAPANESE_FOOD,MONDAY,6
3120198,JAPANESE_FOOD,TUESDAY,6
3120198,JAPANESE_FOOD,WEDNESDAY,6
3120198,JAPANESE_FOOD,THURSDAY,6
3120198,JAPANESE_FOOD,FRIDAY,5
3120198,JAPANESE_FOOD,SATURDAY,-6
3120198,JAPANESE_FOOD,SUNDAY,-6
3120198,WESTERN_FOOD,MONDAY,5
3120198,WESTERN_FOOD,TUESDAY,6
3120198,WESTERN_FOOD,WEDNESDAY,6
3120198,WESTERN_FOOD,THURSDAY,6
3120198,WESTERN_FOOD,FRIDAY,6
3120198,WESTERN_FOOD,SATURDAY,-6
3120198,WESTERN_FOOD,SUNDAY,-6
3120198,CHICKEN,MONDAY,-2
3120198,CHICKEN,TUESDAY,0
3120198,CHICKEN,WEDNESDAY,1
3120198,CHICKEN,THURSDAY,2
3120198,CHICKEN,FRIDAY,3
3120198,CHICKEN,SATURDAY,-1
3120198,CHICKEN,SUNDAY,-4
3120198,FAST_FOOD,MONDAY,-6
3120198,FAST_FOOD,TUESDAY,-2
3120198,FAST_FOOD,WEDNESDAY,2
3120198,FAST_FOOD,THURSDAY,0
3120198,FAST_FOOD,FRIDAY,6
3120198,FAST_FOOD,SATURDAY,2
3120198,FAST_FOOD,SUNDAY,3
3120198,BUNSIK,MONDAY,2
3120198,BUNSIK,TUESDAY,6
3120198,BUNSIK,WEDNESDAY,6
3120198,BUNSIK,THURSDAY,6
3120198,BUNSIK,FRIDAY,6
3120198,BUNSIK,SATURDAY,-6
3120198,BUNSIK,SUNDAY,-6
3120198,CAFE_BEVERAGE,MONDAY,3
3120198,CAFE_BEVERAGE,TUESDAY,5
3120198,CAFE_BEVERAGE,WEDNESDAY,4
3120198,CAFE_BEVERAGE,THURSDAY,5
3120198,CAFE_BEVERAGE,FRIDAY,4
3120198,CAFE_BEVERAGE,SATURDAY,-6
3120198,CAFE_BEVERAGE,SUNDAY,-6
3120199,KOREAN_FOOD,MONDAY,5
3120199,KOREAN_FOOD,TUESDAY,6
3120199,KOREAN_FOOD,WEDNESDAY,6
3120199,KOREAN_FOOD,THURSDAY,6
3120199,KOREAN_FOOD,FRIDAY,5
3120199,KOREAN_FOOD,SATURDAY,-6
3120199,KOREAN_FOOD,SUNDAY,-6
3120199,WESTERN_FOOD,MONDAY,2
3120199,WESTERN_FOOD,TUESDAY,1
3120199,WESTERN_FOOD,WEDNESDAY,1
3120199,WESTERN_FOOD,THURSDAY,2
3120199,WESTERN_FOOD,FRIDAY,1
3120199,WESTERN_FOOD,SATURDAY,-3
3120199,WESTERN_FOOD,SUNDAY,-4
3120199,CAFE_BEVERAGE,MONDAY,5
3120199,CAFE_BEVERAGE,TUESDAY,6
3120199,CAFE_BEVERAGE,WEDNESDAY,6
3120199,CAFE_BEVERAGE,THURSDAY,6
3120199,CAFE_BEVERAGE,FRIDAY,6
3120199,CAFE_BEVERAGE,SATURDAY,-6
3120199,CAFE_BEVERAGE,SUNDAY,-6
3120200,KOREAN_FOOD,MONDAY,0
3120200,KOREAN_FOOD,TUESDAY,2
3120200,KOREAN_FOOD,WEDNESDAY,2
3120200,KOREAN_FOOD,THURSDAY,2
3120200,KOREAN_FOOD,FRIDAY,3
3120200,KOREAN_FOOD,SATURDAY,-2
3120200,KOREAN_FOOD,SUNDAY,-6
3120200,CHINESE_FOOD,MONDAY,-1
3120200,CHINESE_FOOD,TUESDAY,1
3120200,CHINESE_FOOD,WEDNESDAY,1
3120200,CHINESE_FOOD,THURSDAY,1
3120200,CHINESE_FOOD,FRIDAY,1
3120200,CHINESE_FOOD,SATURDAY,-3
3120200,CHINESE_FOOD,SUNDAY,0
3120200,JAPANESE_FOOD,MONDAY,-2
3120200,JAPANESE_FOOD,TUESDAY,0
3120200,JAPANESE_FOOD,WEDNESDAY,1
3120200,JAPANESE_FOOD,THURSDAY,1
3120200,JAPANESE_FOOD,FRIDAY,3
3120200,JAPANESE_FOOD,SATURDAY,2
3120200,JAPANESE_FOOD,SUNDAY,-4
3120200,WESTERN_FOOD,MONDAY,-6
3120200,WESTERN_FOOD,TUESDAY,-3
3120200,WESTERN_FOOD,WEDNESDAY,-1
3120200,WESTERN_FOOD,THURSDAY,-1
3120200,WESTERN_FOOD,FRIDAY,3
3120200,WESTERN_FOOD,SATURDAY,6
3120200,WESTERN_FOOD,SUNDAY,-1
3120200,FAST_FOOD,MONDAY,-3
3120200,FAST_FOOD,TUESDAY,-1
3120200,FAST_FOOD,WEDNESDAY,0
3120200,FAST_FOOD,THURSDAY,0
3120200,FAST_FOOD,FRIDAY,2
3120200,FAST_FOOD,SATURDAY,3
3120200,FAST_FOOD,SUNDAY,-1
3120200,BUNSIK,MONDAY,0
3120200,BUNSIK,TUESDAY,4
3120200,BUNSIK,WEDNESDAY,3
3120200,BUNSIK,THURSDAY,4
3120200,BUNSIK,FRIDAY,4
3120200,BUNSIK,SATURDAY,-1
3120200,BUNSIK,SUNDAY,-6
3120200,CAFE_BEVERAGE,MONDAY,-2
3120200,CAFE_BEVERAGE,TUESDAY,0
3120200,CAFE_BEVERAGE,WEDNESDAY,1
3120200,CAFE_BEVERAGE,THURSDAY,1
3120200,CAFE_BEVERAGE,FRIDAY,3
3120200,CAFE_BEVERAGE,SATURDAY,2
3120200,CAFE_BEVERAGE,SUNDAY,-5
3120200,BAKERY,MONDAY,-2
3120200,BAKERY,TUESDAY,-1
3120200,BAKERY,WEDNESDAY,-1
3120200,BAKERY,THURSDAY,2
3120200,BAKERY,FRIDAY,4
3120200,BAKERY,SATURDAY,2
3120200,BAKERY,SUNDAY,-4
3120201,KOREAN_FOOD,MONDAY,5
3120201,KOREAN_FOOD,TUESDAY,5
3120201,KOREAN_FOOD,WEDNESDAY,5
3120201,KOREAN_FOOD,THURSDAY,6
3120201,KOREAN_FOOD,FRIDAY,5
3120201,KOREAN_FOOD,SATURDAY,-6
3120201,KOREAN_FOOD,SUNDAY,-6
3120201,CHINESE_FOOD,MONDAY,6
3120201,CHINESE_FOOD,TUESDAY,6
3120201,CHINESE_FOOD,WEDNESDAY,6
3120201,CHINESE_FOOD,THURSDAY,6
3120201,CHINESE_FOOD,FRIDAY,5
3120201,CHINESE_FOOD,SATURDAY,-6
3120201,CHINESE_FOOD,SUNDAY,-6
3120201,JAPANESE_FOOD,MONDAY,4
3120201,JAPANESE_FOOD,TUESDAY,6
3120201,JAPANESE_FOOD,WEDNESDAY,6
3120201,JAPANESE_FOOD,THURSDAY,6
3120201,JAPANESE_FOOD,FRIDAY,5
3120201,JAPANESE_FOOD,SATURDAY,-6
3120201,JAPANESE_FOOD,SUNDAY,-6
3120201,WESTERN_FOOD,MONDAY,0
3120201,WESTERN_FOOD,TUESDAY,3
3120201,WESTERN_FOOD,WEDNESDAY,2
3120201,WESTERN_FOOD,THURSDAY,2
3120201,WESTERN_FOOD,FRIDAY,3
3120201,WESTERN_FOOD,SATURDAY,-5
3120201,WESTERN_FOOD,SUNDAY,-5
3120201,BUNSIK,MONDAY,3
3120201,BUNSIK,TUESDAY,4
3120201,BUNSIK,WEDNESDAY,4
3120201,BUNSIK,THURSDAY,4
3120201,BUNSIK,FRIDAY,3
3120201,BUNSIK,SATURDAY,-2
3120201,BUNSIK,SUNDAY,-6
3120201,CAFE_BEVERAGE,MONDAY,3
3120201,CAFE_BEVERAGE,TUESDAY,6
3120201,CAFE_BEVERAGE,WEDNESDAY,5
3120201,CAFE_BEVERAGE,THURSDAY,6
3120201,CAFE_BEVERAGE,FRIDAY,6
3120201,CAFE_BEVERAGE,SATURDAY,-6
3120201,CAFE_BEVERAGE,SUNDAY,-6
3120201,BAKERY,MONDAY,1
3120201,BAKERY,TUESDAY,2
3120201,BAKERY,WEDNESDAY,2
3120201,BAKERY,THURSDAY,2
3120201,BAKERY,FRIDAY,2
3120201,BAKERY,SATURDAY,-4
3120201,BAKERY,SUNDAY,-6
3120202,KOREAN_FOOD,MONDAY,-2
3120202,KOREAN_FOOD,TUESDAY,0
3120202,KOREAN_FOOD,WEDNESDAY,0
3120202,KOREAN_FOOD,THURSDAY,0
3120202,KOREAN_FOOD,FRIDAY,3
3120202,KOREAN_FOOD,SATURDAY,2
3120202,KOREAN_FOOD,SUNDAY,-4
3120202,CHINESE_FOOD,MONDAY,-5
3120202,CHINESE_FOOD,TUESDAY,-2
3120202,CHINESE_FOOD,WEDNESDAY,-2
3120202,CHINESE_FOOD,THURSDAY,-2
3120202,CHINESE_FOOD,FRIDAY,3
3120202,CHINESE_FOOD,SATURDAY,6
3120202,CHINESE_FOOD,SUNDAY,1
3120202,JAPANESE_FOOD,MONDAY,-5
3120202,JAPANESE_FOOD,TUESDAY,-3
3120202,JAPANESE_FOOD,WEDNESDAY,-2
3120202,JAPANESE_FOOD,THURSDAY,-1
3120202,JAPANESE_FOOD,FRIDAY,5
3120202,JAPANESE_FOOD,SATURDAY,6
3120202,JAPANESE_FOOD,SUNDAY,-4
3120202,WESTERN_FOOD,MONDAY,-3
3120202,WESTERN_FOOD,TUESDAY,-1
3120202,WESTERN_FOOD,WEDNESDAY,-1
3120202,WESTERN_FOOD,THURSDAY,0
3120202,WESTERN_FOOD,FRIDAY,2
3120202,WESTERN_FOOD,SATURDAY,4
3120202,WESTERN_FOOD,SUNDAY,-2
3120202,BUNSIK,MONDAY,-1
3120202,BUNSIK,TUESDAY,1
3120202,BUNSIK,WEDNESDAY,1
3120202,BUNSIK,THURSDAY,2
3120202,BUNSIK,FRIDAY,4
3120202,BUNSIK,SATURDAY,1
3120202,BUNSIK,SUNDAY,-6
3120202,CAFE_BEVERAGE,MONDAY,-2
3120202,CAFE_BEVERAGE,TUESDAY,-1
3120202,CAFE_BEVERAGE,WEDNESDAY,-1
3120202,CAFE_BEVERAGE,THURSDAY,0
3120202,CAFE_BEVERAGE,FRIDAY,3
3120202,CAFE_BEVERAGE,SATURDAY,6
3120202,CAFE_BEVERAGE,SUNDAY,-4
3120202,BAKERY,MONDAY,-1
3120202,BAKERY,TUESDAY,1
3120202,BAKERY,WEDNESDAY,2
3120202,BAKERY,THURSDAY,2
3120202,BAKERY,FRIDAY,5
3120202,BAKERY,SATURDAY,2
3120202,BAKERY,SUNDAY,-6
3120203,KOREAN_FOOD,MONDAY,3
3120203,KOREAN_FOOD,TUESDAY,4
3120203,KOREAN_FOOD,WEDNESDAY,5
3120203,KOREAN_FOOD,THURSDAY,5
3120203,KOREAN_FOOD,FRIDAY,5
3120203,KOREAN_FOOD,SATURDAY,-6
3120203,KOREAN_FOOD,SUNDAY,-6
3120203,CHINESE_FOOD,MONDAY,2
3120203,CHINESE_FOOD,TUESDAY,5
3120203,CHINESE_FOOD,WEDNESDAY,5
3120203,CHINESE_FOOD,THURSDAY,6
3120203,CHINESE_FOOD,FRIDAY,5
3120203,CHINESE_FOOD,SATURDAY,-6
3120203,CHINESE_FOOD,SUNDAY,-6
3120203,JAPANESE_FOOD,MONDAY,2
3120203,JAPANESE_FOOD,TUESDAY,6
3120203,JAPANESE_FOOD,WEDNESDAY,6
3120203,JAPANESE_FOOD,THURSDAY,6
3120203,JAPANESE_FOOD,FRIDAY,5
3120203,JAPANESE_FOOD,SATURDAY,-6
3120203,JAPANESE_FOOD,SUNDAY,-6
3120203,WESTERN_FOOD,MONDAY,0
3120203,WESTERN_FOOD,TUESDAY,3
3120203,WESTERN_FOOD,WEDNESDAY,3
3120203,WESTERN_FOOD,THURSDAY,5
3120203,WESTERN_FOOD,FRIDAY,6
3120203,WESTERN_FOOD,SATURDAY,-6
3120203,WESTERN_FOOD,SUNDAY,-6
3120203,CHICKEN,MONDAY,-3
3120203,CHICKEN,TUESDAY,-1
3120203,CHICKEN,WEDNESDAY,0
3120203,CHICKEN,THURSDAY,1
3120203,CHICKEN,FRIDAY,5
3120203,CHICKEN,SATURDAY,0
3120203,CHICKEN,SUNDAY,-3
3120203,FAST_FOOD,MONDAY,0
3120203,FAST_FOOD,TUESDAY,4
3120203,FAST_FOOD,WEDNESDAY,5
3120203,FAST_FOOD,THURSDAY,5
3120203,FAST_FOOD,FRIDAY,6
3120203,FAST_FOOD,SATURDAY,-6
3120203,FAST_FOOD,SUNDAY,-6
3120203,BUNSIK,MONDAY,2
3120203,BUNSIK,TUESDAY,4
3120203,BUNSIK,WEDNESDAY,4
3120203,BUNSIK,THURSDAY,5
3120203,BUNSIK,FRIDAY,5
3120203,BUNSIK,SATURDAY,-6
3120203,BUNSIK,SUNDAY,-6
3120203,CAFE_BEVERAGE,MONDAY,2
3120203,CAFE_BEVERAGE,TUESDAY,3
3120203,CAFE_BEVERAGE,WEDNESDAY,4
3120203,CAFE_BEVERAGE,THURSDAY,4
3120203,CAFE_BEVERAGE,FRIDAY,4
3120203,CAFE_BEVERAGE,SATURDAY,-6
3120203,CAFE_BEVERAGE,SUNDAY,-6
3120203,BAKERY,MONDAY,1
3120203,BAKERY,TUESDAY,3
3120203,BAKERY,WEDNESDAY,4
3120203,BAKERY,THURSDAY,4
3120203,BAKERY,FRIDAY,4
3120203,BAKERY,SATURDAY,-6
3120203,BAKERY,SUNDAY,-6
3120204,KOREAN_FOOD,MONDAY,6
3120204,KOREAN_FOOD,TUESDAY,6
3120204,KOREAN_FOOD,WEDNESDAY,6
3120204,KOREAN_FOOD,THURSDAY,6
3120204,KOREAN_FOOD,FRIDAY,4
3120204,KOREAN_FOOD,SATURDAY,-6
3120204,KOREAN_FOOD,SUNDAY,-6
3120204,CHINESE_FOOD,MONDAY,6
3120204,CHINESE_FOOD,TUESDAY,6
3120204,CHINESE_FOOD,WEDNESDAY,6
3120204,CHINESE_FOOD,THURSDAY,6
3120204,CHINESE_FOOD,FRIDAY,6
3120204,CHINESE_FOOD,SATURDAY,-6
3120204,CHINESE_FOOD,SUNDAY,-6
3120204,JAPANESE_FOOD,MONDAY,6
3120204,JAPANESE_FOOD,TUESDAY,6
3120204,JAPANESE_FOOD,WEDNESDAY,6
3120204,JAPANESE_FOOD,THURSDAY,6
3120204,JAPANESE_FOOD,FRIDAY,5
3120204,JAPANESE_FOOD,SATURDAY,-6
3120204,JAPANESE_FOOD,SUNDAY,-6
3120204,WESTERN_FOOD,MONDAY,6
3120204,WESTERN_FOOD,TUESDAY,6
3120204,WESTERN_FOOD,WEDNESDAY,6
3120204,WESTERN_FOOD,THURSDAY,6
3120204,WESTERN_FOOD,FRIDAY,6
3120204,WESTERN_FOOD,SATURDAY,-6
3120204,WESTERN_FOOD,SUNDAY,-6
3120204,CHICKEN,MONDAY,5
3120204,CHICKEN,TUESDAY,5
3120204,CHICKEN,WEDNESDAY,6
3120204,CHICKEN,THURSDAY,6
3120204,CHICKEN,FRIDAY,4
3120204,CHICKEN,SATURDAY,-6
3120204,CHICKEN,SUNDAY,-6
3120204,FAST_FOOD,MONDAY,4
3120204,FAST_FOOD,TUESDAY,4
3120204,FAST_FOOD,WEDNESDAY,4
3120204,FAST_FOOD,THURSDAY,4
3120204,FAST_FOOD,FRIDAY,3
3120204,FAST_FOOD,SATURDAY,-6
3120204,FAST_FOOD,SUNDAY,-6
3120204,BUNSIK,MONDAY,6
3120204,BUNSIK,TUESDAY,6
3120204,BUNSIK,WEDNESDAY,6
3120204,BUNSIK,THURSDAY,6
3120204,BUNSIK,FRIDAY,4
3120204,BUNSIK,SATURDAY,-6
3120204,BUNSIK,SUNDAY,-6
3120204,CAFE_BEVERAGE,MONDAY,4
3120204,CAFE_BEVERAGE,TUESDAY,6
3120204,CAFE_BEVERAGE,WEDNESDAY,6
3120204,CAFE_BEVERAGE,THURSDAY,6
3120204,CAFE_BEVERAGE,FRIDAY,5
3120204,CAFE_BEVERAGE,SATURDAY,-6
3120204,CAFE_BEVERAGE,SUNDAY,-6
3120205,KOREAN_FOOD,MONDAY,1
3120205,KOREAN_FOOD,TUESDAY,2
3120205,KOREAN_FOOD,WEDNESDAY,2
3120205,KOREAN_FOOD,THURSDAY,3
3120205,KOREAN_FOOD,FRIDAY,3
3120205,KOREAN_FOOD,SATURDAY,-5
3120205,KOREAN_FOOD,SUNDAY,-5
3120205,CHINESE_FOOD,MONDAY,3
3120205,CHINESE_FOOD,TUESDAY,6
3120205,CHINESE_FOOD,WEDNESDAY,6
3120205,CHINESE_FOOD,THURSDAY,6
3120205,CHINESE_FOOD,FRIDAY,6
3120205,CHINESE_FOOD,SATURDAY,-6
3120205,CHINESE_FOOD,SUNDAY,-6
3120205,JAPANESE_FOOD,MONDAY,1
3120205,JAPANESE_FOOD,TUESDAY,2
3120205,JAPANESE_FOOD,WEDNESDAY,2
3120205,JAPANESE_FOOD,THURSDAY,3
3120205,JAPANESE_FOOD,FRIDAY,4
3120205,JAPANESE_FOOD,SATURDAY,-3
3120205,JAPANESE_FOOD,SUNDAY,-6
3120205,WESTERN_FOOD,MONDAY,-3
3120205,WESTERN_FOOD,TUESDAY,-1
3120205,WESTERN_FOOD,WEDNESDAY,1
3120205,WESTERN_FOOD,THURSDAY,0
3120205,WESTERN_FOOD,FRIDAY,3
3120205,WESTERN_FOOD,SATURDAY,-1
3120205,WESTERN_FOOD,SUNDAY,1
3120205,CHICKEN,MONDAY,-4
3120205,CHICKEN,TUESDAY,1
3120205,CHICKEN,WEDNESDAY,2
3120205,CHICKEN,THURSDAY,3
3120205,CHICKEN,FRIDAY,4
3120205,CHICKEN,SATURDAY,0
3120205,CHICKEN,SUNDAY,-6
3120205,FAST_FOOD,MONDAY,0
3120205,FAST_FOOD,TUESDAY,3
3120205,FAST_FOOD,WEDNESDAY,5
3120205,FAST_FOOD,THURSDAY,2
3120205,FAST_FOOD,FRIDAY,5
3120205,FAST_FOOD,SATURDAY,-4
3120205,FAST_FOOD,SUNDAY,-6
3120205,BUNSIK,MONDAY,3
3120205,BUNSIK,TUESDAY,2
3120205,BUNSIK,WEDNESDAY,3
3120205,BUNSIK,THURSDAY,3
3120205,BUNSIK,FRIDAY,3
3120205,BUNSIK,SATURDAY,-4
3120205,BUNSIK,SUNDAY,-6
3120205,CAFE_BEVERAGE,MONDAY,-1
3120205,CAFE_BEVERAGE,TUESDAY,1
3120205,CAFE_BEVERAGE,WEDNESDAY,1
3120205,CAFE_BEVERAGE,THURSDAY,1
3120205,CAFE_BEVERAGE,FRIDAY,3
3120205,CAFE_BEVERAGE,SATURDAY,-1
3120205,CAFE_BEVERAGE,SUNDAY,-4
3120205,BAKERY,MONDAY,1
3120205,BAKERY,TUESDAY,2
3120205,BAKERY,WEDNESDAY,3
3120205,BAKERY,THURSDAY,2
3120205,BAKERY,FRIDAY,3
3120205,BAKERY,SATURDAY,-5
3120205,BAKERY,SUNDAY,-6
3120206,KOREAN_FOOD,MONDAY,4
3120206,KOREAN_FOOD,TUESDAY,5
3120206,KOREAN_FOOD,WEDNESDAY,5
3120206,KOREAN_FOOD,THURSDAY,5
3120206,KOREAN_FOOD,FRIDAY,5
3120206,KOREAN_FOOD,SATURDAY,-6
3120206,KOREAN_FOOD,SUNDAY,-6
3120206,CHINESE_FOOD,MONDAY,1
3120206,CHINESE_FOOD,TUESDAY,4
3120206,CHINESE_FOOD,WEDNESDAY,5
3120206,CHINESE_FOOD,THURSDAY,4
3120206,CHINESE_FOOD,FRIDAY,4
3120206,CHINESE_FOOD,SATURDAY,-6
3120206,CHINESE_FOOD,SUNDAY,-6
3120206,JAPANESE_FOOD,MONDAY,1
3120206,JAPANESE_FOOD,TUESDAY,4
3120206,JAPANESE_FOOD,WEDNESDAY,4
3120206,JAPANESE_FOOD,THURSDAY,3
3120206,JAPANESE_FOOD,FRIDAY,2
3120206,JAPANESE_FOOD,SATURDAY,-6
3120206,JAPANESE_FOOD,SUNDAY,-6
3120206,WESTERN_FOOD,MONDAY,2
3120206,WESTERN_FOOD,TUESDAY,4
3120206,WESTERN_FOOD,WEDNESDAY,6
3120206,WESTERN_FOOD,THURSDAY,6
3120206,WESTERN_FOOD,FRIDAY,6
3120206,WESTERN_FOOD,SATURDAY,-6
3120206,WESTERN_FOOD,SUNDAY,-6
3120206,BUNSIK,MONDAY,-2
3120206,BUNSIK,TUESDAY,3
3120206,BUNSIK,WEDNESDAY,3
3120206,BUNSIK,THURSDAY,3
3120206,BUNSIK,FRIDAY,4
3120206,BUNSIK,SATURDAY,-6
3120206,BUNSIK,SUNDAY,-5
3120206,CAFE_BEVERAGE,MONDAY,4
3120206,CAFE_BEVERAGE,TUESDAY,5
3120206,CAFE_BEVERAGE,WEDNESDAY,6
3120206,CAFE_BEVERAGE,THURSDAY,6
3120206,CAFE_BEVERAGE,FRIDAY,6
3120206,CAFE_BEVERAGE,SATURDAY,-6
3120206,CAFE_BEVERAGE,SUNDAY,-6
3120206,BAKERY,MONDAY,-1
3120206,BAKERY,TUESDAY,1
3120206,BAKERY,WEDNESDAY,1
3120206,BAKERY,THURSDAY,0
3120206,BAKERY,FRIDAY,1
3120206,BAKERY,SATURDAY,-3
3120206,BAKERY,SUNDAY,0
3120207,KOREAN_FOOD,MONDAY,5
3120207,KOREAN_FOOD,TUESDAY,6
3120207,KOREAN_FOOD,WEDNESDAY,6
3120207,KOREAN_FOOD,THURSDAY,6
3120207,KOREAN_FOOD,FRIDAY,5
3120207,KOREAN_FOOD,SATURDAY,-6
3120207,KOREAN_FOOD,SUNDAY,-6
3120207,CHINESE_FOOD,MONDAY,4
3120207,CHINESE_FOOD,TUESDAY,6
3120207,CHINESE_FOOD,WEDNESDAY,6
3120207,CHINESE_FOOD,THURSDAY,6
3120207,CHINESE_FOOD,FRIDAY,4
3120207,CHINESE_FOOD,SATURDAY,-6
3120207,CHINESE_FOOD,SUNDAY,-6
3120207,JAPANESE_FOOD,MONDAY,5
3120207,JAPANESE_FOOD,TUESDAY,6
3120207,JAPANESE_FOOD,WEDNESDAY,6
3120207,JAPANESE_FOOD,THURSDAY,6
3120207,JAPANESE_FOOD,FRIDAY,6
3120207,JAPANESE_FOOD,SATURDAY,-6
3120207,JAPANESE_FOOD,SUNDAY,-6
3120207,WESTERN_FOOD,MONDAY,0
3120207,WESTERN_FOOD,TUESDAY,5
3120207,WESTERN_FOOD,WEDNESDAY,6
3120207,WESTERN_FOOD,THURSDAY,6
3120207,WESTERN_FOOD,FRIDAY,6
3120207,WESTERN_FOOD,SATURDAY,-6
3120207,WESTERN_FOOD,SUNDAY,-6
3120207,CHICKEN,MONDAY,1
3120207,CHICKEN,TUESDAY,2
3120207,CHICKEN,WEDNESDAY,4
3120207,CHICKEN,THURSDAY,3
3120207,CHICKEN,FRIDAY,5
3120207,CHICKEN,SATURDAY,-6
3120207,CHICKEN,SUNDAY,-6
3120207,BUNSIK,MONDAY,4
3120207,BUNSIK,TUESDAY,6
3120207,BUNSIK,WEDNESDAY,5
3120207,BUNSIK,THURSDAY,5
3120207,BUNSIK,FRIDAY,3
3120207,BUNSIK,SATURDAY,-6
3120207,BUNSIK,SUNDAY,-6
3120207,CAFE_BEVERAGE,MONDAY,4
3120207,CAFE_BEVERAGE,TUESDAY,6
3120207,CAFE_BEVERAGE,WEDNESDAY,6
3120207,CAFE_BEVERAGE,THURSDAY,6
3120207,CAFE_BEVERAGE,FRIDAY,6
3120207,CAFE_BEVERAGE,SATURDAY,-6
3120207,CAFE_BEVERAGE,SUNDAY,-6
3120208,KOREAN_FOOD,MONDAY,1
3120208,KOREAN_FOOD,TUESDAY,3
3120208,KOREAN_FOOD,WEDNESDAY,3
3120208,KOREAN_FOOD,THURSDAY,4
3120208,KOREAN_FOOD,FRIDAY,4
3120208,KOREAN_FOOD,SATURDAY,-5
3120208,KOREAN_FOOD,SUNDAY,-6
3120208,CHINESE_FOOD,MONDAY,-2
3120208,CHINESE_FOOD,TUESDAY,1
3120208,CHINESE_FOOD,WEDNESDAY,1
3120208,CHINESE_FOOD,THURSDAY,3
3120208,CHINESE_FOOD,FRIDAY,4
3120208,CHINESE_FOOD,SATURDAY,-1
3120208,CHINESE_FOOD,SUNDAY,-6
3120208,JAPANESE_FOOD,MONDAY,2
3120208,JAPANESE_FOOD,TUESDAY,4
3120208,JAPANESE_FOOD,WEDNESDAY,4
3120208,JAPANESE_FOOD,THURSDAY,5
3120208,JAPANESE_FOOD,FRIDAY,6
3120208,JAPANESE_FOOD,SATURDAY,-5
3120208,JAPANESE_FOOD,SUNDAY,-6
3120208,WESTERN_FOOD,MONDAY,0
3120208,WESTERN_FOOD,TUESDAY,2
3120208,WESTERN_FOOD,WEDNESDAY,2
3120208,WESTERN_FOOD,THURSDAY,2
3120208,WESTERN_FOOD,FRIDAY,4
3120208,WESTERN_FOOD,SATURDAY,-2
3120208,WESTERN_FOOD,SUNDAY,-6
3120208,CHICKEN,MONDAY,-1
3120208,CHICKEN,TUESDAY,3
3120208,CHICKEN,WEDNESDAY,4
